Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID|updated_at
27608|SO49383||Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|1000.4375|1|13/01/2025
27437|SO49212||Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1000.4375|1|13/01/2025
27418|SO49193||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2049.0982|1|13/01/2025
27422|SO49197||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2049.0982|1|13/01/2025
27551|SO49326||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2049.0982|1|13/01/2025
27559|SO49334||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2049.0982|1|13/01/2025
27630|SO49405||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2049.0982|1|13/01/2025
27665|SO49440||Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2049.0982|1|13/01/2025
27615|SO49390||Bikes|Road Bikes|63|Road-650 Black, 60|1|782.99|1|13/01/2025
27667|SO49442||Bikes|Road Bikes|63|Road-650 Black, 60|1|782.99|1|13/01/2025
27464|SO49239||Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2071.4196|1|13/01/2025
27466|SO49241||Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2071.4196|1|13/01/2025
27481|SO49256||Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2071.4196|1|13/01/2025
27488|SO49263||Bikes|Road Bikes|67|Road-650 Black, 52|1|782.99|1|13/01/2025
27424|SO49199||Bikes|Road Bikes|64|Road-650 Black, 62|1|782.99|1|13/01/2025
27467|SO49242||Bikes|Road Bikes|86|Road-250 Red, 44|1|2443.35|1|13/01/2025
27623|SO49398||Bikes|Road Bikes|61|Road-650 Red, 52|1|782.99|1|13/01/2025
27429|SO49204||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1|13/01/2025
27511|SO49286||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1|13/01/2025
27569|SO49344||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1|13/01/2025
27643|SO49418||Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2071.4196|1|13/01/2025
27527|SO49302||Bikes|Road Bikes|89|Road-250 Red, 58|1|2181.5625|1|13/01/2025
27530|SO49305||Bikes|Road Bikes|89|Road-250 Red, 58|1|2181.5625|1|13/01/2025
27602|SO49377||Bikes|Road Bikes|89|Road-250 Red, 58|1|2181.5625|1|13/01/2025
27435|SO49210||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27489|SO49264||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27492|SO49267||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27493|SO49268||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27512|SO49287||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27521|SO49296||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27613|SO49388||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27664|SO49439||Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2071.4196|1|13/01/2025
27578|SO49353||Bikes|Road Bikes|58|Road-650 Red, 62|1|782.99|1|13/01/2025
27655|SO49430||Bikes|Road Bikes|59|Road-650 Red, 44|1|782.99|1|13/01/2025
27524|SO49299||Bikes|Road Bikes|92|Road-250 Black, 52|1|2181.5625|1|13/01/2025
27582|SO49357||Bikes|Road Bikes|92|Road-250 Black, 52|1|2181.5625|1|13/01/2025
27547|SO49322||Bikes|Road Bikes|60|Road-650 Red, 48|1|782.99|1|13/01/2025
27596|SO49371||Bikes|Road Bikes|60|Road-650 Red, 48|1|782.99|1|13/01/2025
27517|SO49292||Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1000.4375|1|13/01/2025
27474|SO49249||Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1000.4375|1|13/01/2025
27661|SO49436||Bikes|Road Bikes|57|Road-650 Red, 60|1|782.99|1|13/01/2025
27606|SO49381||Bikes|Road Bikes|62|Road-650 Black, 58|1|782.99|1|13/01/2025
27624|SO49399||Bikes|Road Bikes|65|Road-650 Black, 44|1|782.99|1|13/01/2025
27652|SO49427||Bikes|Road Bikes|65|Road-650 Black, 44|1|782.99|1|13/01/2025
27553|SO49328||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1|13/01/2025
27579|SO49354||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1|13/01/2025
27586|SO49361||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1|13/01/2025
27625|SO49400||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1|13/01/2025
27637|SO49412||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1|13/01/2025
27657|SO49432||Bikes|Road Bikes|90|Road-250 Black, 44|1|2181.5625|1|13/01/2025
27529|SO49304||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1000.4375|1|13/01/2025
27534|SO49309||Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1000.4375|1|13/01/2025
27706|SO49452|3133-4F98-BB|Bikes|Road Bikes|91|Road-250 Black, 48|1|1308.9375|1|13/01/2025
27711|SO49455|BB48-4D77-84|Bikes|Road Bikes|66|Road-650 Black, 48|1|469.794|1|13/01/2025
27717|SO49459|4914-4166-9A|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|2|324.4527|1|13/01/2025
27721|SO49461|C385-435A-A5|Clothing|Gloves|160|Full-Finger Gloves, L|6|22.794|1|13/01/2025
27722|SO49461|C385-435A-A5|Clothing|Gloves|159|Full-Finger Gloves, M|1|22.794|1|13/01/2025
27723|SO49461|C385-435A-A5|Clothing|Gloves|158|Full-Finger Gloves, S|1|22.794|1|13/01/2025
27768|SO49465|DE18-49CF-B2|Bikes|Road Bikes|88|Road-250 Red, 52|2|1466.01|1|13/01/2025
27769|SO49465|DE18-49CF-B2|Bikes|Road Bikes|89|Road-250 Red, 58|2|1308.9375|1|13/01/2025
27770|SO49465|DE18-49CF-B2|Accessories|Helmets|5|Sport-100 Helmet, Black|2|20.1865|1|13/01/2025
27771|SO49465|DE18-49CF-B2|Clothing|Caps|9|AWC Logo Cap|8|5.1865|1|13/01/2025
27772|SO49465|DE18-49CF-B2|Bikes|Road Bikes|62|Road-650 Black, 58|1|469.794|1|13/01/2025
27773|SO49465|DE18-49CF-B2|Bikes|Road Bikes|58|Road-650 Red, 62|3|469.794|1|13/01/2025
27774|SO49465|DE18-49CF-B2|Bikes|Road Bikes|94|Road-550-W Yellow, 38|5|600.2625|1|13/01/2025
27775|SO49465|DE18-49CF-B2|Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|600.2625|1|13/01/2025
27776|SO49465|DE18-49CF-B2|Accessories|Helmets|8|Sport-100 Helmet, Blue|4|20.1865|1|13/01/2025
27777|SO49465|DE18-49CF-B2|Bikes|Road Bikes|65|Road-650 Black, 44|1|469.794|1|13/01/2025
27778|SO49465|DE18-49CF-B2|Bikes|Road Bikes|90|Road-250 Black, 44|1|1308.9375|1|13/01/2025
27779|SO49465|DE18-49CF-B2|Clothing|Tights|151|Women's Tights, L|6|44.994|1|13/01/2025
27780|SO49465|DE18-49CF-B2|Bikes|Road Bikes|86|Road-250 Red, 44|2|1466.01|1|13/01/2025
27781|SO49465|DE18-49CF-B2|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|28.8404|1|13/01/2025
27782|SO49465|DE18-49CF-B2|Bikes|Road Bikes|59|Road-650 Red, 44|2|469.794|1|13/01/2025
27783|SO49465|DE18-49CF-B2|Bikes|Road Bikes|60|Road-650 Red, 48|5|469.794|1|13/01/2025
27784|SO49465|DE18-49CF-B2|Bikes|Road Bikes|57|Road-650 Red, 60|2|469.794|1|13/01/2025
27785|SO49465|DE18-49CF-B2|Bikes|Road Bikes|64|Road-650 Black, 62|2|469.794|1|13/01/2025
27786|SO49465|DE18-49CF-B2|Bikes|Road Bikes|95|Road-550-W Yellow, 40|2|600.2625|1|13/01/2025
27787|SO49465|DE18-49CF-B2|Bikes|Road Bikes|93|Road-250 Black, 58|5|1308.9375|1|13/01/2025
27788|SO49465|DE18-49CF-B2|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|3|53.994|1|13/01/2025
27789|SO49465|DE18-49CF-B2|Bikes|Road Bikes|61|Road-650 Red, 52|3|469.794|1|13/01/2025
27790|SO49465|DE18-49CF-B2|Components|Wheels|123|LL Road Rear Wheel|2|67.539|1|13/01/2025
27791|SO49465|DE18-49CF-B2|Clothing|Tights|149|Women's Tights, S|7|44.994|1|13/01/2025
27792|SO49465|DE18-49CF-B2|Bikes|Road Bikes|67|Road-650 Black, 52|1|469.794|1|13/01/2025
27793|SO49465|DE18-49CF-B2|Bikes|Road Bikes|98|Road-550-W Yellow, 48|2|600.2625|1|13/01/2025
27794|SO49465|DE18-49CF-B2|Bikes|Road Bikes|63|Road-650 Black, 60|2|469.794|1|13/01/2025
27795|SO49465|DE18-49CF-B2|Bikes|Road Bikes|87|Road-250 Red, 48|3|1466.01|1|13/01/2025
27796|SO49465|DE18-49CF-B2|Clothing|Shorts|146|Men's Sports Shorts, M|3|35.994|1|13/01/2025
27797|SO49465|DE18-49CF-B2|Bikes|Road Bikes|66|Road-650 Black, 48|5|469.794|1|13/01/2025
27798|SO49465|DE18-49CF-B2|Bikes|Road Bikes|56|Road-650 Red, 58|1|469.794|1|13/01/2025
27837|SO49471|0B13-4A22-A5|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|1229.4589|1|13/01/2025
27838|SO49471|0B13-4A22-A5|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|2|647.994|1|13/01/2025
27853|SO49473|EAA2-43E2-87|Bikes|Road Bikes|62|Road-650 Black, 58|5|469.794|1|13/01/2025
27854|SO49473|EAA2-43E2-87|Clothing|Shorts|146|Men's Sports Shorts, M|5|35.994|1|13/01/2025
27855|SO49473|EAA2-43E2-87|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|3|28.8404|1|13/01/2025
27856|SO49473|EAA2-43E2-87|Accessories|Locks|140|Cable Lock|2|15|1|13/01/2025
27857|SO49473|EAA2-43E2-87|Accessories|Helmets|8|Sport-100 Helmet, Blue|5|20.1865|1|13/01/2025
27858|SO49473|EAA2-43E2-87|Components|Road Frames|35|LL Road Frame - Black, 52|1|183.9382|1|13/01/2025
27859|SO49473|EAA2-43E2-87|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|1|324.4527|1|13/01/2025
27860|SO49473|EAA2-43E2-87|Accessories|Helmets|5|Sport-100 Helmet, Black|3|20.1865|1|13/01/2025
27861|SO49473|EAA2-43E2-87|Bikes|Road Bikes|67|Road-650 Black, 52|7|469.794|1|13/01/2025
27862|SO49473|EAA2-43E2-87|Components|Road Frames|22|LL Road Frame - Red, 44|1|202.332|1|13/01/2025
27863|SO49473|EAA2-43E2-87|Clothing|Tights|151|Women's Tights, L|8|44.994|1|13/01/2025
27864|SO49473|EAA2-43E2-87|Clothing|Bib-Shorts|154|Men's Bib-Shorts, L|3|53.994|1|13/01/2025
27865|SO49473|EAA2-43E2-87|Clothing|Caps|9|AWC Logo Cap|12|5.0136|2|13/01/2025
27866|SO49473|EAA2-43E2-87|Clothing|Shorts|138|Men's Sports Shorts, S|5|35.994|1|13/01/2025
27867|SO49473|EAA2-43E2-87|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|2|53.994|1|13/01/2025
27868|SO49473|EAA2-43E2-87|Components|Road Frames|26|LL Road Frame - Red, 60|2|202.332|1|13/01/2025
27869|SO49473|EAA2-43E2-87|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|3|28.8404|1|13/01/2025
27870|SO49473|EAA2-43E2-87|Accessories|Pumps|141|Minipump|5|11.994|1|13/01/2025
27871|SO49473|EAA2-43E2-87|Accessories|Helmets|4|Sport-100 Helmet, Red|3|20.1865|1|13/01/2025
27872|SO49473|EAA2-43E2-87|Clothing|Gloves|155|Half-Finger Gloves, S|4|14.1289|1|13/01/2025
27873|SO49473|EAA2-43E2-87|Clothing|Tights|149|Women's Tights, S|2|44.994|1|13/01/2025
27874|SO49473|EAA2-43E2-87|Bikes|Road Bikes|59|Road-650 Red, 44|2|469.794|1|13/01/2025
27875|SO49473|EAA2-43E2-87|Bikes|Road Bikes|60|Road-650 Red, 48|2|469.794|1|13/01/2025
27876|SO49473|EAA2-43E2-87|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|5|28.8404|1|13/01/2025
27877|SO49473|EAA2-43E2-87|Bikes|Road Bikes|58|Road-650 Red, 62|4|469.794|1|13/01/2025
27878|SO49473|EAA2-43E2-87|Bikes|Road Bikes|57|Road-650 Red, 60|3|469.794|1|13/01/2025
27879|SO49473|EAA2-43E2-87|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|1|53.994|1|13/01/2025
27880|SO49473|EAA2-43E2-87|Clothing|Gloves|156|Half-Finger Gloves, M|3|14.1289|1|13/01/2025
27884|SO49476|B361-478B-8F|Components|Road Frames|26|LL Road Frame - Red, 60|1|202.332|1|13/01/2025
27885|SO49476|B361-478B-8F|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|2|324.4527|1|13/01/2025
27886|SO49476|B361-478B-8F|Bikes|Road Bikes|90|Road-250 Black, 44|1|1308.9375|1|13/01/2025
27887|SO49476|B361-478B-8F|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|4|324.4527|1|13/01/2025
27888|SO49476|B361-478B-8F|Bikes|Road Bikes|86|Road-250 Red, 44|4|1466.01|1|13/01/2025
27889|SO49476|B361-478B-8F|Bikes|Road Bikes|98|Road-550-W Yellow, 48|3|600.2625|1|13/01/2025
27890|SO49476|B361-478B-8F|Bikes|Road Bikes|65|Road-650 Black, 44|2|469.794|1|13/01/2025
27891|SO49476|B361-478B-8F|Bikes|Road Bikes|91|Road-250 Black, 48|3|1308.9375|1|13/01/2025
27892|SO49476|B361-478B-8F|Bikes|Road Bikes|87|Road-250 Red, 48|1|1466.01|1|13/01/2025
27893|SO49476|B361-478B-8F|Components|Road Frames|23|LL Road Frame - Red, 48|1|202.332|1|13/01/2025
27894|SO49476|B361-478B-8F|Components|Wheels|123|LL Road Rear Wheel|1|67.539|1|13/01/2025
27901|SO49478|F5BE-4F2C-A0|Bikes|Road Bikes|86|Road-250 Red, 44|1|1466.01|1|13/01/2025
27902|SO49478|F5BE-4F2C-A0|Components|Road Frames|19|LL Road Frame - Black, 58|2|183.9382|1|13/01/2025
28027|SO49484|B25F-4DF4-8E|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|3|28.8404|1|13/01/2025
28028|SO49484|B25F-4DF4-8E|Clothing|Gloves|156|Half-Finger Gloves, M|3|14.1289|1|13/01/2025
28029|SO49484|B25F-4DF4-8E|Components|Wheels|121|ML Mountain Rear Wheel|3|141.615|1|13/01/2025
28030|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|1242.8518|1|13/01/2025
28031|SO49484|B25F-4DF4-8E|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|2|744.2727|1|13/01/2025
28032|SO49484|B25F-4DF4-8E|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|5|28.8404|1|13/01/2025
28033|SO49484|B25F-4DF4-8E|Accessories|Helmets|8|Sport-100 Helmet, Blue|6|20.1865|1|13/01/2025
28034|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|2|1242.8518|1|13/01/2025
28035|SO49484|B25F-4DF4-8E|Accessories|Pumps|141|Minipump|6|11.994|1|13/01/2025
28036|SO49484|B25F-4DF4-8E|Accessories|Helmets|4|Sport-100 Helmet, Red|2|20.1865|1|13/01/2025
28037|SO49484|B25F-4DF4-8E|Components|Headsets|104|HL Headset|2|74.838|1|13/01/2025
28038|SO49484|B25F-4DF4-8E|Components|Forks|101|HL Fork|4|137.694|1|13/01/2025
28039|SO49484|B25F-4DF4-8E|Components|Handlebars|105|LL Mountain Handlebars|3|24.2945|1|13/01/2025
28040|SO49484|B25F-4DF4-8E|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|3|53.994|1|13/01/2025
28041|SO49484|B25F-4DF4-8E|Components|Mountain Frames|128|ML Mountain Frame - Black, 44|3|209.256|1|13/01/2025
28042|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|1242.8518|1|13/01/2025
28043|SO49484|B25F-4DF4-8E|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|3|28.8404|1|13/01/2025
28044|SO49484|B25F-4DF4-8E|Clothing|Shorts|146|Men's Sports Shorts, M|7|35.994|1|13/01/2025
28045|SO49484|B25F-4DF4-8E|Clothing|Gloves|159|Full-Finger Gloves, M|2|22.794|1|13/01/2025
28046|SO49484|B25F-4DF4-8E|Clothing|Tights|151|Women's Tights, L|3|44.994|1|13/01/2025
28047|SO49484|B25F-4DF4-8E|Components|Headsets|103|ML Headset|5|61.374|1|13/01/2025
28048|SO49484|B25F-4DF4-8E|Accessories|Locks|140|Cable Lock|5|15|1|13/01/2025
28049|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|1|647.994|1|13/01/2025
28050|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|1|647.994|1|13/01/2025
28051|SO49484|B25F-4DF4-8E|Accessories|Helmets|5|Sport-100 Helmet, Black|3|20.1865|1|13/01/2025
28052|SO49484|B25F-4DF4-8E|Clothing|Tights|149|Women's Tights, S|4|44.994|1|13/01/2025
28053|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|3|647.994|1|13/01/2025
28054|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|2|1229.4589|1|13/01/2025
28055|SO49484|B25F-4DF4-8E|Clothing|Shorts|138|Men's Sports Shorts, S|3|35.994|1|13/01/2025
28056|SO49484|B25F-4DF4-8E|Components|Mountain Frames|44|HL Mountain Frame - Black, 38|1|736.1455|1|13/01/2025
28057|SO49484|B25F-4DF4-8E|Clothing|Gloves|160|Full-Finger Gloves, L|4|22.794|1|13/01/2025
28058|SO49484|B25F-4DF4-8E|Components|Wheels|122|HL Mountain Rear Wheel|1|196.329|1|13/01/2025
28059|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|3|647.994|1|13/01/2025
28060|SO49484|B25F-4DF4-8E|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|4|53.994|1|13/01/2025
28061|SO49484|B25F-4DF4-8E|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|1229.4589|1|13/01/2025
28062|SO49484|B25F-4DF4-8E|Components|Wheels|112|LL Mountain Front Wheel|1|36.447|1|13/01/2025
28063|SO49484|B25F-4DF4-8E|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1|13/01/2025
28064|SO49484|B25F-4DF4-8E|Clothing|Caps|9|AWC Logo Cap|5|5.1865|1|13/01/2025
28098|SO49486|7DA8-4E15-AE|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1|13/01/2025
28099|SO49486|7DA8-4E15-AE|Bikes|Road Bikes|59|Road-650 Red, 44|4|469.794|1|13/01/2025
28100|SO49486|7DA8-4E15-AE|Bikes|Road Bikes|60|Road-650 Red, 48|1|469.794|1|13/01/2025
28101|SO49486|7DA8-4E15-AE|Bikes|Road Bikes|57|Road-650 Red, 60|1|469.794|1|13/01/2025
28102|SO49486|7DA8-4E15-AE|Bikes|Road Bikes|67|Road-650 Black, 52|1|469.794|1|13/01/2025
28130|SO49489|7419-48A5-B8|Clothing|Gloves|159|Full-Finger Gloves, M|3|22.794|1|13/01/2025
28131|SO49489|7419-48A5-B8|Clothing|Gloves|160|Full-Finger Gloves, L|16|20.8945|3|13/01/2025
28132|SO49489|7419-48A5-B8|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|5|1229.4589|1|13/01/2025
28133|SO49489|7419-48A5-B8|Clothing|Gloves|158|Full-Finger Gloves, S|5|22.794|1|13/01/2025
28134|SO49489|7419-48A5-B8|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|3|1242.8518|1|13/01/2025
28135|SO49489|7419-48A5-B8|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|1229.4589|1|13/01/2025
28196|SO49494|81A4-4876-94|Components|Road Frames|35|LL Road Frame - Black, 52|1|183.9382|1|13/01/2025
28197|SO49494|81A4-4876-94|Components|Road Frames|19|LL Road Frame - Black, 58|1|183.9382|1|13/01/2025
28198|SO49494|81A4-4876-94|Bikes|Road Bikes|58|Road-650 Red, 62|6|469.794|1|13/01/2025
28199|SO49494|81A4-4876-94|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|4|324.4527|1|13/01/2025
28200|SO49494|81A4-4876-94|Bikes|Road Bikes|60|Road-650 Red, 48|7|469.794|1|13/01/2025
28201|SO49494|81A4-4876-94|Bikes|Road Bikes|61|Road-650 Red, 52|1|469.794|1|13/01/2025
28202|SO49494|81A4-4876-94|Bikes|Road Bikes|86|Road-250 Red, 44|2|1466.01|1|13/01/2025
28203|SO49494|81A4-4876-94|Clothing|Shorts|147|Men's Sports Shorts, L|1|35.994|1|13/01/2025
28204|SO49494|81A4-4876-94|Components|Road Frames|22|LL Road Frame - Red, 44|3|202.332|1|13/01/2025
28205|SO49494|81A4-4876-94|Components|Road Frames|26|LL Road Frame - Red, 60|3|202.332|1|13/01/2025
28206|SO49494|81A4-4876-94|Components|Wheels|123|LL Road Rear Wheel|2|67.539|1|13/01/2025
28207|SO49494|81A4-4876-94|Bikes|Road Bikes|90|Road-250 Black, 44|1|1308.9375|1|13/01/2025
28208|SO49494|81A4-4876-94|Components|Road Frames|27|LL Road Frame - Red, 62|1|202.332|1|13/01/2025
28209|SO49494|81A4-4876-94|Bikes|Road Bikes|63|Road-650 Black, 60|1|469.794|1|13/01/2025
28210|SO49494|81A4-4876-94|Bikes|Road Bikes|65|Road-650 Black, 44|1|469.794|1|13/01/2025
28211|SO49494|81A4-4876-94|Bikes|Road Bikes|62|Road-650 Black, 58|5|469.794|1|13/01/2025
28212|SO49494|81A4-4876-94|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|1|324.4527|1|13/01/2025
28213|SO49494|81A4-4876-94|Bikes|Road Bikes|91|Road-250 Black, 48|1|1308.9375|1|13/01/2025
28232|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|88|Road-250 Red, 52|2|1466.01|1|13/01/2025
28233|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|96|Road-550-W Yellow, 42|5|600.2625|1|13/01/2025
28234|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|63|Road-650 Black, 60|2|469.794|1|13/01/2025
28235|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|67|Road-650 Black, 52|2|469.794|1|13/01/2025
28236|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|600.2625|1|13/01/2025
28237|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|65|Road-650 Black, 44|2|469.794|1|13/01/2025
28238|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|57|Road-650 Red, 60|4|469.794|1|13/01/2025
28239|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|600.2625|1|13/01/2025
28240|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1|13/01/2025
28241|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|89|Road-250 Red, 58|5|1308.9375|1|13/01/2025
28242|SO49496|1BAD-4D34-B0|Components|Wheels|123|LL Road Rear Wheel|3|67.539|1|13/01/2025
28243|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|66|Road-650 Black, 48|3|469.794|1|13/01/2025
28244|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|87|Road-250 Red, 48|2|1466.01|1|13/01/2025
28245|SO49496|1BAD-4D34-B0|Clothing|Tights|151|Women's Tights, L|2|44.994|1|13/01/2025
28246|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|60|Road-650 Red, 48|1|469.794|1|13/01/2025
28247|SO49496|1BAD-4D34-B0|Bikes|Road Bikes|97|Road-550-W Yellow, 44|3|600.2625|1|13/01/2025
