Detalle_ID|Factura|Num_Tracking|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario|Oferta_ID|updated_at
28219|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|4|1229.4589|1|13/01/2025
28220|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|2|647.994|1|13/01/2025
28221|SO49495|A868-43CF-A4|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|3|28.8404|1|13/01/2025
28222|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|1|647.994|1|13/01/2025
28223|SO49495|A868-43CF-A4|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|2|1229.4589|1|13/01/2025
28224|SO49495|A868-43CF-A4|Clothing|Gloves|160|Full-Finger Gloves, L|15|20.8945|3|13/01/2025
28225|SO49495|A868-43CF-A4|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1|13/01/2025
28226|SO49495|A868-43CF-A4|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|2|53.994|1|13/01/2025
28227|SO49495|A868-43CF-A4|Clothing|Tights|151|Women's Tights, L|3|44.994|1|13/01/2025
28228|SO49495|A868-43CF-A4|Clothing|Caps|9|AWC Logo Cap|1|5.1865|1|13/01/2025
28229|SO49495|A868-43CF-A4|Clothing|Gloves|159|Full-Finger Gloves, M|3|22.794|1|13/01/2025
28230|SO49495|A868-43CF-A4|Clothing|Tights|149|Women's Tights, S|8|44.994|1|13/01/2025
28231|SO49495|A868-43CF-A4|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|2|209.256|1|13/01/2025
28310|SO49499|E899-4E47-A2|Clothing|Caps|9|AWC Logo Cap|3|5.1865|1|13/01/2025
28311|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|4|1229.4589|1|13/01/2025
28312|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|5|1242.8518|1|13/01/2025
28313|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|83|Mountain-300 Black, 40|3|647.994|1|13/01/2025
28314|SO49499|E899-4E47-A2|Clothing|Gloves|159|Full-Finger Gloves, M|6|22.794|1|13/01/2025
28315|SO49499|E899-4E47-A2|Components|Wheels|121|ML Mountain Rear Wheel|1|141.615|1|13/01/2025
28316|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|4|1242.8518|1|13/01/2025
28317|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|6|1229.4589|1|13/01/2025
28318|SO49499|E899-4E47-A2|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|1|209.256|1|13/01/2025
28319|SO49499|E899-4E47-A2|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|4|28.8404|1|13/01/2025
28320|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|3|1229.4589|1|13/01/2025
28321|SO49499|E899-4E47-A2|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|4|647.994|1|13/01/2025
28322|SO49499|E899-4E47-A2|Clothing|Tights|149|Women's Tights, S|1|44.994|1|13/01/2025
28323|SO49499|E899-4E47-A2|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1|13/01/2025
28324|SO49499|E899-4E47-A2|Clothing|Tights|151|Women's Tights, L|3|44.994|1|13/01/2025
28395|SO49503|1FD6-48BE-A1|Components|Wheels|121|ML Mountain Rear Wheel|1|141.615|1|13/01/2025
28396|SO49503|1FD6-48BE-A1|Components|Forks|101|HL Fork|1|137.694|1|13/01/2025
28397|SO49503|1FD6-48BE-A1|Accessories|Helmets|4|Sport-100 Helmet, Red|1|20.1865|1|13/01/2025
28398|SO49503|1FD6-48BE-A1|Clothing|Gloves|159|Full-Finger Gloves, M|3|22.794|1|13/01/2025
28399|SO49503|1FD6-48BE-A1|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|1|209.256|1|13/01/2025
28400|SO49503|1FD6-48BE-A1|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|1|744.2727|1|13/01/2025
28401|SO49503|1FD6-48BE-A1|Clothing|Gloves|160|Full-Finger Gloves, L|2|22.794|1|13/01/2025
28402|SO49503|1FD6-48BE-A1|Components|Handlebars|106|ML Mountain Handlebars|2|33.7745|1|13/01/2025
28403|SO49503|1FD6-48BE-A1|Components|Wheels|112|LL Mountain Front Wheel|2|36.447|1|13/01/2025
28404|SO49503|1FD6-48BE-A1|Components|Mountain Frames|40|HL Mountain Frame - Black, 42|2|736.1455|1|13/01/2025
28405|SO49503|1FD6-48BE-A1|Components|Wheels|122|HL Mountain Rear Wheel|2|196.329|1|13/01/2025
28422|SO49506|A1B2-45C6-A2|Components|Wheels|123|LL Road Rear Wheel|3|67.539|1|13/01/2025
28423|SO49506|A1B2-45C6-A2|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|600.2625|1|13/01/2025
28424|SO49506|A1B2-45C6-A2|Accessories|Helmets|5|Sport-100 Helmet, Black|1|20.1865|1|13/01/2025
28536|SO49514|9BFA-42AA-99|Clothing|Gloves|159|Full-Finger Gloves, M|1|22.794|1|13/01/2025
28566|SO49518|AF02-4E4D-BA|Clothing|Shorts|147|Men's Sports Shorts, L|4|35.994|1|13/01/2025
28567|SO49518|AF02-4E4D-BA|Accessories|Helmets|4|Sport-100 Helmet, Red|5|20.1865|1|13/01/2025
28568|SO49518|AF02-4E4D-BA|Clothing|Bib-Shorts|154|Men's Bib-Shorts, L|1|53.994|1|13/01/2025
28569|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|600.2625|1|13/01/2025
28570|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|61|Road-650 Red, 52|2|469.794|1|13/01/2025
28571|SO49518|AF02-4E4D-BA|Clothing|Bib-Shorts|152|Men's Bib-Shorts, S|5|53.994|1|13/01/2025
28572|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|86|Road-250 Red, 44|1|1466.01|1|13/01/2025
28573|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|98|Road-550-W Yellow, 48|4|600.2625|1|13/01/2025
28574|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1|13/01/2025
28575|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|65|Road-650 Black, 44|1|469.794|1|13/01/2025
28576|SO49518|AF02-4E4D-BA|Clothing|Tights|149|Women's Tights, S|5|44.994|1|13/01/2025
28577|SO49518|AF02-4E4D-BA|Accessories|Helmets|8|Sport-100 Helmet, Blue|3|20.1865|1|13/01/2025
28578|SO49518|AF02-4E4D-BA|Accessories|Locks|140|Cable Lock|3|15|1|13/01/2025
28579|SO49518|AF02-4E4D-BA|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|4|324.4527|1|13/01/2025
28580|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|57|Road-650 Red, 60|3|469.794|1|13/01/2025
28581|SO49518|AF02-4E4D-BA|Clothing|Shorts|146|Men's Sports Shorts, M|3|35.994|1|13/01/2025
28582|SO49518|AF02-4E4D-BA|Components|Wheels|123|LL Road Rear Wheel|1|67.539|1|13/01/2025
28583|SO49518|AF02-4E4D-BA|Accessories|Pumps|141|Minipump|2|11.994|1|13/01/2025
28584|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|62|Road-650 Black, 58|5|469.794|1|13/01/2025
28585|SO49518|AF02-4E4D-BA|Components|Road Frames|23|LL Road Frame - Red, 48|2|202.332|1|13/01/2025
28586|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|87|Road-250 Red, 48|1|1466.01|1|13/01/2025
28587|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|63|Road-650 Black, 60|2|469.794|1|13/01/2025
28588|SO49518|AF02-4E4D-BA|Clothing|Caps|9|AWC Logo Cap|5|5.1865|1|13/01/2025
28589|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|94|Road-550-W Yellow, 38|4|600.2625|1|13/01/2025
28590|SO49518|AF02-4E4D-BA|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|5|28.8404|1|13/01/2025
28591|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|59|Road-650 Red, 44|5|469.794|1|13/01/2025
28592|SO49518|AF02-4E4D-BA|Clothing|Gloves|156|Half-Finger Gloves, M|3|14.1289|1|13/01/2025
28593|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|67|Road-650 Black, 52|2|469.794|1|13/01/2025
28594|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|60|Road-650 Red, 48|6|469.794|1|13/01/2025
28595|SO49518|AF02-4E4D-BA|Clothing|Gloves|155|Half-Finger Gloves, S|1|14.1289|1|13/01/2025
28596|SO49518|AF02-4E4D-BA|Clothing|Shorts|138|Men's Sports Shorts, S|4|35.994|1|13/01/2025
28597|SO49518|AF02-4E4D-BA|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|2|28.8404|1|13/01/2025
28598|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|90|Road-250 Black, 44|3|1308.9375|1|13/01/2025
28599|SO49518|AF02-4E4D-BA|Clothing|Tights|151|Women's Tights, L|3|44.994|1|13/01/2025
28600|SO49518|AF02-4E4D-BA|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|4|53.994|1|13/01/2025
28601|SO49518|AF02-4E4D-BA|Components|Road Frames|26|LL Road Frame - Red, 60|2|202.332|1|13/01/2025
28602|SO49518|AF02-4E4D-BA|Accessories|Helmets|5|Sport-100 Helmet, Black|7|20.1865|1|13/01/2025
28603|SO49518|AF02-4E4D-BA|Bikes|Road Bikes|91|Road-250 Black, 48|1|1308.9375|1|13/01/2025
28604|SO49518|AF02-4E4D-BA|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|5|28.8404|1|13/01/2025
28605|SO49518|AF02-4E4D-BA|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|1|324.4527|1|13/01/2025
28606|SO49519|C704-45AF-BE|Clothing|Bib-Shorts|153|Men's Bib-Shorts, M|1|53.994|1|13/01/2025
28607|SO49519|C704-45AF-BE|Accessories|Helmets|8|Sport-100 Helmet, Blue|2|20.1865|1|13/01/2025
28641|SO49522|B9D7-4E3F-A4|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|1|209.256|1|13/01/2025
28642|SO49522|B9D7-4E3F-A4|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|1|744.2727|1|13/01/2025
28643|SO49522|B9D7-4E3F-A4|Bikes|Mountain Bikes|82|Mountain-300 Black, 38|1|647.994|1|13/01/2025
28685|SO49526|D256-4C45-AD|Bikes|Road Bikes|67|Road-650 Black, 52|1|469.794|1|13/01/2025
28686|SO49526|D256-4C45-AD|Bikes|Road Bikes|60|Road-650 Red, 48|2|469.794|1|13/01/2025
28687|SO49526|D256-4C45-AD|Bikes|Road Bikes|58|Road-650 Red, 62|2|469.794|1|13/01/2025
28715|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|2|1242.8518|1|13/01/2025
28716|SO49532|25FB-49B5-A0|Clothing|Tights|149|Women's Tights, S|4|44.994|1|13/01/2025
28717|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|1229.4589|1|13/01/2025
28718|SO49532|25FB-49B5-A0|Clothing|Tights|151|Women's Tights, L|6|44.994|1|13/01/2025
28719|SO49532|25FB-49B5-A0|Clothing|Caps|9|AWC Logo Cap|2|5.1865|1|13/01/2025
28720|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|84|Mountain-300 Black, 44|7|647.994|1|13/01/2025
28721|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|2|1242.8518|1|13/01/2025
28722|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|7|1242.8518|1|13/01/2025
28723|SO49532|25FB-49B5-A0|Components|Mountain Frames|129|ML Mountain Frame - Black, 48|2|209.256|1|13/01/2025
28724|SO49532|25FB-49B5-A0|Components|Mountain Frames|111|ML Mountain Frame - Black, 38|2|209.256|1|13/01/2025
28725|SO49532|25FB-49B5-A0|Components|Wheels|122|HL Mountain Rear Wheel|4|196.329|1|13/01/2025
28726|SO49532|25FB-49B5-A0|Components|Handlebars|106|ML Mountain Handlebars|4|33.7745|1|13/01/2025
28727|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|85|Mountain-300 Black, 48|8|647.994|1|13/01/2025
28728|SO49532|25FB-49B5-A0|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|6|1229.4589|1|13/01/2025
28729|SO49532|25FB-49B5-A0|Clothing|Gloves|159|Full-Finger Gloves, M|9|22.794|1|13/01/2025
